Node_id ; 'lat' and 'lon'
2318027458 >  lat = 56.0619191 lon = 92.7574531
2308213117 >  lat = 56.0985997 lon = 92.9398317
2318027459 >  lat = 56.0623662 lon = 92.7599938
2308213118 >  lat = 56.0985997 lon = 92.9404305
2318027456 >  lat = 56.0614619 lon = 92.7568661
2308213119 >  lat = 56.0986104 lon = 92.9399331
2318027457 >  lat = 56.061705 lon = 92.7571312
2308213112 >  lat = 56.0983335 lon = 92.9308021
2224784503 >  lat = 56.0367759 lon = 92.6745392
2318027462 >  lat = 56.0646863 lon = 92.7594936
5263391061 >  lat = 55.9809 lon = 92.8139353
2318027463 >  lat = 56.0649303 lon = 92.7623237
2308213114 >  lat = 56.0985512 lon = 92.9405174
2318027460 >  lat = 56.0633543 lon = 92.7584473
5263391063 >  lat = 55.9852676 lon = 92.8115872
516283946 >  lat = 56.0209305 lon = 92.875944
2308213115 >  lat = 56.098554 lon = 92.9397273
2318027461 >  lat = 56.0640557 lon = 92.7612123
5263391062 >  lat = 55.9808586 lon = 92.8136893
2315455219 >  lat = 55.9813982 lon = 92.8883682
2224784490 >  lat = 56.0357694 lon = 92.6747592
2308213093 >  lat = 56.0974984 lon = 92.9398978
2224784489 >  lat = 56.0355607 lon = 92.6747009
2308213094 >  lat = 56.09752 lon = 92.9361888
2224784488 >  lat = 56.0352922 lon = 92.6744038
2308213095 >  lat = 56.0975845 lon = 92.9398033
1579212500 >  lat = 56.0332136 lon = 92.8779437
2224784495 >  lat = 56.036298 lon = 92.6746637
2308213088 >  lat = 56.0973517 lon = 92.9401334
2308213089 >  lat = 56.0974012 lon = 92.9400822
2308213090 >  lat = 56.0974248 lon = 92.9361819
2315455220 >  lat = 55.9814162 lon = 92.8884551
2308213091 >  lat = 56.0974603 lon = 92.9400036
5263391054 >  lat = 55.9787784 lon = 92.8150872
2308213100 >  lat = 56.0976409 lon = 92.9361161
5263391041 >  lat = 55.9773169 lon = 92.8156397
2308213101 >  lat = 56.0976543 lon = 92.93572
2308213102 >  lat = 56.0976543 lon = 92.9358396
5263391043 >  lat = 55.9772883 lon = 92.815401
2308213103 >  lat = 56.0976543 lon = 92.9360069
2224784487 >  lat = 56.0347869 lon = 92.6731194
2308213096 >  lat = 56.0975952 lon = 92.9361776
5263391045 >  lat = 55.980042 lon = 92.8144039
2308213097 >  lat = 56.0975991 lon = 92.9363167
2308213098 >  lat = 56.0976106 lon = 92.9364533
2308213099 >  lat = 56.0976334 lon = 92.9365626
5263391046 >  lat = 55.9800002 lon = 92.8141581
2224784795 >  lat = 56.0395931 lon = 92.6731551
1493489671 >  lat = 55.9802734 lon = 92.7472345
3245867135 >  lat = 56.0145621 lon = 92.8808506
1493489676 >  lat = 55.9815866 lon = 92.7461881
3245867122 >  lat = 56.0139668 lon = 92.8759653
1493489673 >  lat = 55.9809819 lon = 92.7468056
4839776630 >  lat = 56.0357065 lon = 92.8343249
1493489675 >  lat = 55.9809746 lon = 92.7465655
4839776631 >  lat = 56.0358775 lon = 92.8350061
756001817 >  lat = 56.1057204 lon = 92.9179546
2224784775 >  lat = 56.0394213 lon = 92.6731566
356373505 >  lat = 55.9976436 lon = 92.9708268
1203996295 >  lat = 56.0274976 lon = 92.8881505
2224784861 >  lat = 56.0399883 lon = 92.6735381
2224784839 >  lat = 56.0398217 lon = 92.6733188
2488145198 >  lat = 56.0062996 lon = 92.9554737
518840223 >  lat = 56.01398 lon = 92.7948704
356373576 >  lat = 55.9963057 lon = 92.9705282
1977955431 >  lat = 56.0250787 lon = 92.8429899
3240935599 >  lat = 55.9868876 lon = 92.8775867
2330184544 >  lat = 55.9804859 lon = 92.9476326
3240935589 >  lat = 55.9867781 lon = 92.8775034
